feature,coefficient,selected,etf,split_id,target_column,alpha,l1_ratio,inner_cv_time_series_rank_ic
z_Unemployment_Rate,-0.00010877756937850507,True,XLU,1,target_5d_forward_return_raw,0.0001,0.3,-0.018029531987804104
z_Financial_Conditions_Index,-0.0005227087320805999,True,XLU,1,target_5d_forward_return_raw,0.0001,0.3,-0.018029531987804104
z_VIX,0.0010228662298950766,True,XLU,1,target_5d_forward_return_raw,0.0001,0.3,-0.018029531987804104
z_rate_sensitivity_beta,0.01531648846204221,True,XLU,1,target_5d_forward_return_raw,0.0001,0.3,-0.018029531987804104
z_return_5d,-0.0013999200573431222,True,XLV,1,target_5d_forward_return_raw,0.001,0.9,0.10719818232796978
z_return_5d_rel_spy,-5.149790873330561e-06,True,XLV,1,target_5d_forward_return_raw,0.001,0.9,0.10719818232796978
z_return_5d_excess_rf,-9.653636148931846e-09,False,XLV,1,target_5d_forward_return_raw,0.001,0.9,0.10719818232796978
z_return_20d,0.0,False,XLV,1,target_5d_forward_return_raw,0.001,0.9,0.10719818232796978
z_return_20d_rel_spy,0.0,False,XLV,1,target_5d_forward_return_raw,0.001,0.9,0.10719818232796978
z_return_20d_excess_rf,0.0,False,XLV,1,target_5d_forward_return_raw,0.001,0.9,0.10719818232796978
z_return_60d_rel_spy,-0.0018312636180180411,True,XLV,1,target_5d_forward_return_raw,0.001,0.9,0.10719818232796978
z_price_to_MA20,-0.0,False,XLV,1,target_5d_forward_return_raw,0.001,0.9,0.10719818232796978
z_price_to_MA50,0.0,False,XLV,1,target_5d_forward_return_raw,0.001,0.9,0.10719818232796978
z_MA20_minus_MA50,-0.005280981422784828,True,XLV,1,target_5d_forward_return_raw,0.001,0.9,0.10719818232796978
z_volatility_20d,-0.0,False,XLV,1,target_5d_forward_return_raw,0.001,0.9,0.10719818232796978
z_max_drawdown_60d,0.006054221724912434,True,XLV,1,target_5d_forward_return_raw,0.001,0.9,0.10719818232796978
z_ATR_14,-0.002471413144636929,True,XLV,1,target_5d_forward_return_raw,0.001,0.9,0.10719818232796978
z_volume_change,-0.0,False,XLV,1,target_5d_forward_return_raw,0.001,0.9,0.10719818232796978
z_relative_volume,-0.0020617569663157692,True,XLV,1,target_5d_forward_return_raw,0.001,0.9,0.10719818232796978
z_RSI_14,0.0,False,XLV,1,target_5d_forward_return_raw,0.001,0.9,0.10719818232796978
z_market_beta_60d,-0.0,False,XLV,1,target_5d_forward_return_raw,0.001,0.9,0.10719818232796978
z_idio_vol_60d,0.003952239011294072,True,XLV,1,target_5d_forward_return_raw,0.001,0.9,0.10719818232796978
z_Federal_Funds_Rate,-0.0,False,XLV,1,target_5d_forward_return_raw,0.001,0.9,0.10719818232796978
z_Treasury_10Y,-0.0,False,XLV,1,target_5d_forward_return_raw,0.001,0.9,0.10719818232796978
z_Yield_Spread_10Y2Y,0.003599095266365773,True,XLV,1,target_5d_forward_return_raw,0.001,0.9,0.10719818232796978
z_Breakeven_Inflation_10Y,-0.00034305750937176484,True,XLV,1,target_5d_forward_return_raw,0.001,0.9,0.10719818232796978
z_CPI,-0.0004555346161115256,True,XLV,1,target_5d_forward_return_raw,0.001,0.9,0.10719818232796978
z_Unemployment_Rate,0.0,False,XLV,1,target_5d_forward_return_raw,0.001,0.9,0.10719818232796978
z_Financial_Conditions_Index,-0.0009069134080246039,True,XLV,1,target_5d_forward_return_raw,0.001,0.9,0.10719818232796978
z_VIX,0.0028352236319842215,True,XLV,1,target_5d_forward_return_raw,0.001,0.9,0.10719818232796978
z_rate_sensitivity_beta,0.00151165505369957,True,XLV,1,target_5d_forward_return_raw,0.001,0.9,0.10719818232796978
z_return_5d,0.0,False,XLY,1,target_5d_forward_return_raw,0.01,0.1,0.31497340504099247
z_return_5d_rel_spy,0.0,False,XLY,1,target_5d_forward_return_raw,0.01,0.1,0.31497340504099247
z_return_5d_excess_rf,0.0,False,XLY,1,target_5d_forward_return_raw,0.01,0.1,0.31497340504099247
z_return_20d,0.00015780848337997762,True,XLY,1,target_5d_forward_return_raw,0.01,0.1,0.31497340504099247
z_return_20d_rel_spy,0.00012651905811850405,True,XLY,1,target_5d_forward_return_raw,0.01,0.1,0.31497340504099247
z_return_20d_excess_rf,5.076129731803924e-05,True,XLY,1,target_5d_forward_return_raw,0.01,0.1,0.31497340504099247
z_return_60d_rel_spy,-0.00012033103885200267,True,XLY,1,target_5d_forward_return_raw,0.01,0.1,0.31497340504099247
z_price_to_MA20,0.0,False,XLY,1,target_5d_forward_return_raw,0.01,0.1,0.31497340504099247
z_price_to_MA50,0.0,False,XLY,1,target_5d_forward_return_raw,0.01,0.1,0.31497340504099247
z_MA20_minus_MA50,-0.0056853329041021035,True,XLY,1,target_5d_forward_return_raw,0.01,0.1,0.31497340504099247
z_volatility_20d,-0.0,False,XLY,1,target_5d_forward_return_raw,0.01,0.1,0.31497340504099247
z_max_drawdown_60d,-0.001750734155241508,True,XLY,1,target_5d_forward_return_raw,0.01,0.1,0.31497340504099247
z_ATR_14,0.0,False,XLY,1,target_5d_forward_return_raw,0.01,0.1,0.31497340504099247
z_volume_change,-0.0,False,XLY,1,target_5d_forward_return_raw,0.01,0.1,0.31497340504099247
z_relative_volume,0.0,False,XLY,1,target_5d_forward_return_raw,0.01,0.1,0.31497340504099247
z_RSI_14,0.0,False,XLY,1,target_5d_forward_return_raw,0.01,0.1,0.31497340504099247
z_market_beta_60d,-0.007230251248911196,True,XLY,1,target_5d_forward_return_raw,0.01,0.1,0.31497340504099247
z_idio_vol_60d,-0.0026250955184039773,True,XLY,1,target_5d_forward_return_raw,0.01,0.1,0.31497340504099247
z_Federal_Funds_Rate,0.0,False,XLY,1,target_5d_forward_return_raw,0.01,0.1,0.31497340504099247
z_Treasury_10Y,-0.009777177846081361,True,XLY,1,target_5d_forward_return_raw,0.01,0.1,0.31497340504099247
z_Yield_Spread_10Y2Y,0.0028996981603009735,True,XLY,1,target_5d_forward_return_raw,0.01,0.1,0.31497340504099247
z_Breakeven_Inflation_10Y,-0.0,False,XLY,1,target_5d_forward_return_raw,0.01,0.1,0.31497340504099247
z_CPI,-0.0,False,XLY,1,target_5d_forward_return_raw,0.01,0.1,0.31497340504099247
z_Unemployment_Rate,0.005392877537320435,True,XLY,1,target_5d_forward_return_raw,0.01,0.1,0.31497340504099247
z_Financial_Conditions_Index,-0.0,False,XLY,1,target_5d_forward_return_raw,0.01,0.1,0.31497340504099247
z_VIX,0.003683404284113903,True,XLY,1,target_5d_forward_return_raw,0.01,0.1,0.31497340504099247
z_rate_sensitivity_beta,-0.0008154688630248857,True,XLY,1,target_5d_forward_return_raw,0.01,0.1,0.31497340504099247
z_return_5d,0.0,False,XLB,2,target_5d_forward_return_raw,0.01,0.5,0.15726890351227793
z_return_5d_rel_spy,0.0,False,XLB,2,target_5d_forward_return_raw,0.01,0.5,0.15726890351227793
z_return_5d_excess_rf,0.0,False,XLB,2,target_5d_forward_return_raw,0.01,0.5,0.15726890351227793
z_return_20d,0.0,False,XLB,2,target_5d_forward_return_raw,0.01,0.5,0.15726890351227793
z_return_20d_rel_spy,0.0,False,XLB,2,target_5d_forward_return_raw,0.01,0.5,0.15726890351227793
z_return_20d_excess_rf,0.0,False,XLB,2,target_5d_forward_return_raw,0.01,0.5,0.15726890351227793
z_return_60d_rel_spy,0.0,False,XLB,2,target_5d_forward_return_raw,0.01,0.5,0.15726890351227793
z_price_to_MA20,0.0,False,XLB,2,target_5d_forward_return_raw,0.01,0.5,0.15726890351227793
z_price_to_MA50,0.0,False,XLB,2,target_5d_forward_return_raw,0.01,0.5,0.15726890351227793
z_MA20_minus_MA50,0.0,False,XLB,2,target_5d_forward_return_raw,0.01,0.5,0.15726890351227793
z_volatility_20d,-0.0,False,XLB,2,target_5d_forward_return_raw,0.01,0.5,0.15726890351227793
z_max_drawdown_60d,0.0,False,XLB,2,target_5d_forward_return_raw,0.01,0.5,0.15726890351227793
z_ATR_14,0.0,False,XLB,2,target_5d_forward_return_raw,0.01,0.5,0.15726890351227793
z_volume_change,0.0,False,XLB,2,target_5d_forward_return_raw,0.01,0.5,0.15726890351227793
z_relative_volume,0.0,False,XLB,2,target_5d_forward_return_raw,0.01,0.5,0.15726890351227793
z_RSI_14,-0.0,False,XLB,2,target_5d_forward_return_raw,0.01,0.5,0.15726890351227793
z_market_beta_60d,-0.0,False,XLB,2,target_5d_forward_return_raw,0.01,0.5,0.15726890351227793
z_idio_vol_60d,-0.0,False,XLB,2,target_5d_forward_return_raw,0.01,0.5,0.15726890351227793
z_Federal_Funds_Rate,-0.0,False,XLB,2,target_5d_forward_return_raw,0.01,0.5,0.15726890351227793
z_Treasury_10Y,-0.0,False,XLB,2,target_5d_forward_return_raw,0.01,0.5,0.15726890351227793
z_Yield_Spread_10Y2Y,0.0,False,XLB,2,target_5d_forward_return_raw,0.01,0.5,0.15726890351227793
z_Breakeven_Inflation_10Y,-0.0,False,XLB,2,target_5d_forward_return_raw,0.01,0.5,0.15726890351227793
z_CPI,-2.1502833851258446e-05,True,XLB,2,target_5d_forward_return_raw,0.01,0.5,0.15726890351227793
z_Unemployment_Rate,0.001027633387276809,True,XLB,2,target_5d_forward_return_raw,0.01,0.5,0.15726890351227793
z_Financial_Conditions_Index,-0.0,False,XLB,2,target_5d_forward_return_raw,0.01,0.5,0.15726890351227793
z_VIX,-0.0,False,XLB,2,target_5d_forward_return_raw,0.01,0.5,0.15726890351227793
z_rate_sensitivity_beta,-0.0,False,XLB,2,target_5d_forward_return_raw,0.01,0.5,0.15726890351227793
z_return_5d,-0.002023299022360233,True,XLC,2,target_5d_forward_return_raw,0.001,0.5,0.22573506922917916
z_return_5d_rel_spy,-0.0009793353403269387,True,XLC,2,target_5d_forward_return_raw,0.001,0.5,0.22573506922917916
z_return_5d_excess_rf,-0.00024003849947417926,True,XLC,2,target_5d_forward_return_raw,0.001,0.5,0.22573506922917916
z_return_20d,-0.0,False,XLC,2,target_5d_forward_return_raw,0.001,0.5,0.22573506922917916
z_return_20d_rel_spy,-0.0,False,XLC,2,target_5d_forward_return_raw,0.001,0.5,0.22573506922917916
z_return_20d_excess_rf,-0.0,False,XLC,2,target_5d_forward_return_raw,0.001,0.5,0.22573506922917916
z_return_60d_rel_spy,-0.0038542406599677845,True,XLC,2,target_5d_forward_return_raw,0.001,0.5,0.22573506922917916
z_price_to_MA20,-0.0019345036002274096,True,XLC,2,target_5d_forward_return_raw,0.001,0.5,0.22573506922917916
z_price_to_MA50,0.0,False,XLC,2,target_5d_forward_return_raw,0.001,0.5,0.22573506922917916
z_MA20_minus_MA50,-0.005283802627317581,True,XLC,2,target_5d_forward_return_raw,0.001,0.5,0.22573506922917916
z_volatility_20d,-0.0,False,XLC,2,target_5d_forward_return_raw,0.001,0.5,0.22573506922917916
z_max_drawdown_60d,0.000715160502169838,True,XLC,2,target_5d_forward_return_raw,0.001,0.5,0.22573506922917916
z_ATR_14,0.0023845043210327767,True,XLC,2,target_5d_forward_return_raw,0.001,0.5,0.22573506922917916
z_volume_change,-0.0002641954460638466,True,XLC,2,target_5d_forward_return_raw,0.001,0.5,0.22573506922917916
z_relative_volume,0.001268290640276641,True,XLC,2,target_5d_forward_return_raw,0.001,0.5,0.22573506922917916
z_RSI_14,0.0,False,XLC,2,target_5d_forward_return_raw,0.001,0.5,0.22573506922917916
z_market_beta_60d,-0.0009497046111233212,True,XLC,2,target_5d_forward_return_raw,0.001,0.5,0.22573506922917916
z_idio_vol_60d,0.0,False,XLC,2,target_5d_forward_return_raw,0.001,0.5,0.22573506922917916
z_Federal_Funds_Rate,-0.0,False,XLC,2,target_5d_forward_return_raw,0.001,0.5,0.22573506922917916
z_Treasury_10Y,-0.008919899346723667,True,XLC,2,target_5d_forward_return_raw,0.001,0.5,0.22573506922917916
z_Yield_Spread_10Y2Y,0.003890870520743617,True,XLC,2,target_5d_forward_return_raw,0.001,0.5,0.22573506922917916
z_Breakeven_Inflation_10Y,-0.0015720631789693457,True,XLC,2,target_5d_forward_return_raw,0.001,0.5,0.22573506922917916
z_CPI,-0.0,False,XLC,2,target_5d_forward_return_raw,0.001,0.5,0.22573506922917916
z_Unemployment_Rate,0.004757252620296969,True,XLC,2,target_5d_forward_return_raw,0.001,0.5,0.22573506922917916
z_Financial_Conditions_Index,-0.006141765064968516,True,XLC,2,target_5d_forward_return_raw,0.001,0.5,0.22573506922917916
z_VIX,-0.0009747764034635366,True,XLC,2,target_5d_forward_return_raw,0.001,0.5,0.22573506922917916
z_rate_sensitivity_beta,-0.0,False,XLC,2,target_5d_forward_return_raw,0.001,0.5,0.22573506922917916
z_return_5d,0.0001869374905270123,True,XLE,2,target_5d_forward_return_raw,0.01,0.3,0.12093291805898061
z_return_5d_rel_spy,8.266941468443419e-05,True,XLE,2,target_5d_forward_return_raw,0.01,0.3,0.12093291805898061
z_return_5d_excess_rf,1.8744587117050417e-05,True,XLE,2,target_5d_forward_return_raw,0.01,0.3,0.12093291805898061
z_return_20d,0.0,False,XLE,2,target_5d_forward_return_raw,0.01,0.3,0.12093291805898061
z_return_20d_rel_spy,0.0,False,XLE,2,target_5d_forward_return_raw,0.01,0.3,0.12093291805898061
z_return_20d_excess_rf,0.0,False,XLE,2,target_5d_forward_return_raw,0.01,0.3,0.12093291805898061
z_return_60d_rel_spy,-0.005080377823717133,True,XLE,2,target_5d_forward_return_raw,0.01,0.3,0.12093291805898061
z_price_to_MA20,0.0,False,XLE,2,target_5d_forward_return_raw,0.01,0.3,0.12093291805898061
z_price_to_MA50,-0.0,False,XLE,2,target_5d_forward_return_raw,0.01,0.3,0.12093291805898061
z_MA20_minus_MA50,0.011921414748685666,True,XLE,2,target_5d_forward_return_raw,0.01,0.3,0.12093291805898061
z_volatility_20d,0.005302935119381713,True,XLE,2,target_5d_forward_return_raw,0.01,0.3,0.12093291805898061
z_max_drawdown_60d,-0.0,False,XLE,2,target_5d_forward_return_raw,0.01,0.3,0.12093291805898061
z_ATR_14,-0.005825792921493541,True,XLE,2,target_5d_forward_return_raw,0.01,0.3,0.12093291805898061
z_volume_change,-0.0,False,XLE,2,target_5d_forward_return_raw,0.01,0.3,0.12093291805898061
z_relative_volume,0.0,False,XLE,2,target_5d_forward_return_raw,0.01,0.3,0.12093291805898061
z_RSI_14,0.0,False,XLE,2,target_5d_forward_return_raw,0.01,0.3,0.12093291805898061
z_market_beta_60d,0.0,False,XLE,2,target_5d_forward_return_raw,0.01,0.3,0.12093291805898061
z_idio_vol_60d,0.0024142847356276144,True,XLE,2,target_5d_forward_return_raw,0.01,0.3,0.12093291805898061
z_Federal_Funds_Rate,0.0,False,XLE,2,target_5d_forward_return_raw,0.01,0.3,0.12093291805898061
z_Treasury_10Y,-0.0,False,XLE,2,target_5d_forward_return_raw,0.01,0.3,0.12093291805898061
z_Yield_Spread_10Y2Y,0.0,False,XLE,2,target_5d_forward_return_raw,0.01,0.3,0.12093291805898061
z_Breakeven_Inflation_10Y,-0.0,False,XLE,2,target_5d_forward_return_raw,0.01,0.3,0.12093291805898061
z_CPI,-0.0,False,XLE,2,target_5d_forward_return_raw,0.01,0.3,0.12093291805898061
z_Unemployment_Rate,0.0017191317937309556,True,XLE,2,target_5d_forward_return_raw,0.01,0.3,0.12093291805898061
z_Financial_Conditions_Index,-0.002467579199735571,True,XLE,2,target_5d_forward_return_raw,0.01,0.3,0.12093291805898061
z_VIX,-0.0055787451010673025,True,XLE,2,target_5d_forward_return_raw,0.01,0.3,0.12093291805898061
z_rate_sensitivity_beta,-0.003897198128537689,True,XLE,2,target_5d_forward_return_raw,0.01,0.3,0.12093291805898061
z_return_5d,0.0020161076597307254,True,XLF,2,target_5d_forward_return_raw,0.001,0.9,0.01238701649676957
z_return_5d_rel_spy,4.405086271695916e-06,True,XLF,2,target_5d_forward_return_raw,0.001,0.9,0.01238701649676957
z_return_5d_excess_rf,5.061101425175685e-09,False,XLF,2,target_5d_forward_return_raw,0.001,0.9,0.01238701649676957
z_return_20d,-0.003546504558160666,True,XLF,2,target_5d_forward_return_raw,0.001,0.9,0.01238701649676957
z_return_20d_rel_spy,-9.086156908605667e-06,True,XLF,2,target_5d_forward_return_raw,0.001,0.9,0.01238701649676957
z_return_20d_excess_rf,-1.1670685755038062e-08,True,XLF,2,target_5d_forward_return_raw,0.001,0.9,0.01238701649676957
z_return_60d_rel_spy,0.0,False,XLF,2,target_5d_forward_return_raw,0.001,0.9,0.01238701649676957
z_price_to_MA20,0.0,False,XLF,2,target_5d_forward_return_raw,0.001,0.9,0.01238701649676957
z_price_to_MA50,-0.0034026485775036975,True,XLF,2,target_5d_forward_return_raw,0.001,0.9,0.01238701649676957
z_MA20_minus_MA50,0.006395067211937086,True,XLF,2,target_5d_forward_return_raw,0.001,0.9,0.01238701649676957
z_volatility_20d,0.000990968990690589,True,XLF,2,target_5d_forward_return_raw,0.001,0.9,0.01238701649676957
z_max_drawdown_60d,-0.00045489552956060216,True,XLF,2,target_5d_forward_return_raw,0.001,0.9,0.01238701649676957
z_ATR_14,-0.002698501000157494,True,XLF,2,target_5d_forward_return_raw,0.001,0.9,0.01238701649676957
z_volume_change,0.0015636500185494885,True,XLF,2,target_5d_forward_return_raw,0.001,0.9,0.01238701649676957
z_relative_volume,-0.0067245752396459055,True,XLF,2,target_5d_forward_return_raw,0.001,0.9,0.01238701649676957
z_RSI_14,-0.0,False,XLF,2,target_5d_forward_return_raw,0.001,0.9,0.01238701649676957
z_market_beta_60d,-0.0,False,XLF,2,target_5d_forward_return_raw,0.001,0.9,0.01238701649676957
z_idio_vol_60d,0.0008708562503727114,True,XLF,2,target_5d_forward_return_raw,0.001,0.9,0.01238701649676957
z_Federal_Funds_Rate,-0.0,False,XLF,2,target_5d_forward_return_raw,0.001,0.9,0.01238701649676957
z_Treasury_10Y,-0.0017362976121424328,True,XLF,2,target_5d_forward_return_raw,0.001,0.9,0.01238701649676957
z_Yield_Spread_10Y2Y,0.005329554119747457,True,XLF,2,target_5d_forward_return_raw,0.001,0.9,0.01238701649676957
z_Breakeven_Inflation_10Y,-0.004580071578257536,True,XLF,2,target_5d_forward_return_raw,0.001,0.9,0.01238701649676957
z_CPI,-0.0025444099775366077,True,XLF,2,target_5d_forward_return_raw,0.001,0.9,0.01238701649676957
z_Unemployment_Rate,0.0013890900259658895,True,XLF,2,target_5d_forward_return_raw,0.001,0.9,0.01238701649676957
z_Financial_Conditions_Index,-0.010154604125347211,True,XLF,2,target_5d_forward_return_raw,0.001,0.9,0.01238701649676957
z_VIX,-0.00451179297637376,True,XLF,2,target_5d_forward_return_raw,0.001,0.9,0.01238701649676957
z_rate_sensitivity_beta,0.0,False,XLF,2,target_5d_forward_return_raw,0.001,0.9,0.01238701649676957
z_return_5d,-0.0003161854921627665,True,XLI,2,target_5d_forward_return_raw,0.001,1.0,0.243664019922755
z_return_5d_rel_spy,-3.349089063725962e-19,False,XLI,2,target_5d_forward_return_raw,0.001,1.0,0.243664019922755
z_return_5d_excess_rf,-0.0,False,XLI,2,target_5d_forward_return_raw,0.001,1.0,0.243664019922755
z_return_20d,-0.0,False,XLI,2,target_5d_forward_return_raw,0.001,1.0,0.243664019922755
z_return_20d_rel_spy,-0.0,False,XLI,2,target_5d_forward_return_raw,0.001,1.0,0.243664019922755
z_return_20d_excess_rf,-0.0,False,XLI,2,target_5d_forward_return_raw,0.001,1.0,0.243664019922755
z_return_60d_rel_spy,0.00011576224794691278,True,XLI,2,target_5d_forward_return_raw,0.001,1.0,0.243664019922755
z_price_to_MA20,-0.0,False,XLI,2,target_5d_forward_return_raw,0.001,1.0,0.243664019922755
z_price_to_MA50,-0.0014022876514381325,True,XLI,2,target_5d_forward_return_raw,0.001,1.0,0.243664019922755
z_MA20_minus_MA50,-0.002144976840183132,True,XLI,2,target_5d_forward_return_raw,0.001,1.0,0.243664019922755
z_volatility_20d,0.0011394824352759484,True,XLI,2,target_5d_forward_return_raw,0.001,1.0,0.243664019922755
z_max_drawdown_60d,-0.006638711827166521,True,XLI,2,target_5d_forward_return_raw,0.001,1.0,0.243664019922755
z_ATR_14,-0.005449091352022059,True,XLI,2,target_5d_forward_return_raw,0.001,1.0,0.243664019922755
z_volume_change,0.0,False,XLI,2,target_5d_forward_return_raw,0.001,1.0,0.243664019922755
z_relative_volume,0.0010153082143666318,True,XLI,2,target_5d_forward_return_raw,0.001,1.0,0.243664019922755
z_RSI_14,-0.0,False,XLI,2,target_5d_forward_return_raw,0.001,1.0,0.243664019922755
z_market_beta_60d,-0.004167748222788713,True,XLI,2,target_5d_forward_return_raw,0.001,1.0,0.243664019922755
z_idio_vol_60d,-0.003529243200913136,True,XLI,2,target_5d_forward_return_raw,0.001,1.0,0.243664019922755
z_Federal_Funds_Rate,-0.0003891343071983198,True,XLI,2,target_5d_forward_return_raw,0.001,1.0,0.243664019922755
z_Treasury_10Y,-0.0,False,XLI,2,target_5d_forward_return_raw,0.001,1.0,0.243664019922755
z_Yield_Spread_10Y2Y,0.004325531950368673,True,XLI,2,target_5d_forward_return_raw,0.001,1.0,0.243664019922755
z_Breakeven_Inflation_10Y,-0.002605032856601845,True,XLI,2,target_5d_forward_return_raw,0.001,1.0,0.243664019922755
z_CPI,0.0,False,XLI,2,target_5d_forward_return_raw,0.001,1.0,0.243664019922755
z_Unemployment_Rate,0.0,False,XLI,2,target_5d_forward_return_raw,0.001,1.0,0.243664019922755
z_Financial_Conditions_Index,-0.009945242933435024,True,XLI,2,target_5d_forward_return_raw,0.001,1.0,0.243664019922755
z_VIX,-0.0025357421366954034,True,XLI,2,target_5d_forward_return_raw,0.001,1.0,0.243664019922755
z_rate_sensitivity_beta,0.00036773845313773246,True,XLI,2,target_5d_forward_return_raw,0.001,1.0,0.243664019922755
z_return_5d,-0.0015364694725625199,True,XLK,2,target_5d_forward_return_raw,0.0001,0.1,0.16431380811436452
z_return_5d_rel_spy,-1.401415902348556e-05,True,XLK,2,target_5d_forward_return_raw,0.0001,0.1,0.16431380811436452
z_return_5d_excess_rf,-5.445939581313287e-08,True,XLK,2,target_5d_forward_return_raw,0.0001,0.1,0.16431380811436452
z_return_20d,-0.0020083917247776125,True,XLK,2,target_5d_forward_return_raw,0.0001,0.1,0.16431380811436452
z_return_20d_rel_spy,-1.6889429961306908e-05,True,XLK,2,target_5d_forward_return_raw,0.0001,0.1,0.16431380811436452
z_return_20d_excess_rf,-6.234870800131033e-08,True,XLK,2,target_5d_forward_return_raw,0.0001,0.1,0.16431380811436452
z_return_60d_rel_spy,-0.00787063719141691,True,XLK,2,target_5d_forward_return_raw,0.0001,0.1,0.16431380811436452
z_price_to_MA20,-0.014505215806170556,True,XLK,2,target_5d_forward_return_raw,0.0001,0.1,0.16431380811436452
z_price_to_MA50,0.01471864371824824,True,XLK,2,target_5d_forward_return_raw,0.0001,0.1,0.16431380811436452
